ID,Summary,Severity,CVSS_Score,CVE_Aliases,CWE_IDs,Ecosystem,Package_Name,Version_Introduced,Version_Fixed,Published,Modified
GHSA-xg4x-w2j3-57h6,OctoPrint has Timing Side-Channel Vulnerability in API Key Authentication,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2026-23892,CWE-208,PyPI,OctoPrint,0,1.11.6,2026-01-27T18:33:50Z,2026-02-02T16:33:31Z
GHSA-xg9w-vg3g-6m68,GuardDog Path Traversal Vulnerability Leads to Arbitrary File Overwrite and RCE,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-22871,CWE-22,PyPI,guarddog,0,2.7.1,2026-01-13T21:54:49Z,2026-01-13T21:54:49Z
GHSA-xgr5-qc6w-vcg9,RustFS has IAM deny_only Short-Circuit that Allows Privilege Escalation via Service Account Minting,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-22043,CWE-269,crates.io,rustfs,1.0.0-alpha.13,1.0.0-alpha.79,2026-01-08T20:40:06Z,2026-01-08T20:40:06Z
GHSA-xjhm-gp88-8pfx,Copier safe template has arbitrary filesystem read access via symlinks when _preserve_symlinks: false,MODERATE,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,CVE-2026-23968,CWE-61,PyPI,copier,0,9.11.2,2026-01-21T22:08:48Z,2026-02-02T16:33:40Z
GHSA-xjr7-3c3g-m763,Renovate vulnerable to arbitrary command injection via gleam manager and malicious gleam.toml file,MODERATE,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,CWE-77,npm,renovate,39.53.0,40.33.0,2026-01-13T20:29:00Z,2026-01-13T20:29:00Z
GHSA-xmfj-7pp5-fxr6,Llama Stack exposes secret in initialization log,LOW,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:L/I:N/A:N,CVE-2026-25211,CWE-532,PyPI,llama-stack,0,0.4.4,2026-01-30T09:30:55Z,2026-01-30T20:56:29Z
GHSA-xpqm-wm3m-f34h,pnpm scoped bin name Path Traversal allows arbitrary file creation outside node_modules/.bin,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,CVE-2026-23890,CWE-23,npm,pnpm,0,10.28.1,2026-01-26T21:02:39Z,2026-01-29T03:23:11Z
GHSA-xr7v-j379-34v9,NocoDB has Blind SSRF via Unvalidated HEAD Request in uploadViaURL Functionality,MODERATE,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:L/I:L/A:N,CVE-2026-24767,CWE-918,npm,nocodb,0,0.301.0,2026-01-28T21:41:18Z,2026-01-28T21:41:18Z
GHSA-xrwg-mqj6-6m22,Envoy Extension Policy lua scripts injection causes arbitrary command execution,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CVE-2026-22771,CWE-94,Go,github.com/envoyproxy/gateway,1.6.0-rc.0,1.6.2,2026-01-13T18:47:34Z,2026-01-13T18:47:34Z
GHSA-xv56-3wq5-9997,Renovate vulnerable to arbitrary command injection via kustomize manager and malicious helm repository,MODERATE,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,CWE-77,npm,renovate,39.218.0,40.33.0,2026-01-13T19:57:06Z,2026-01-13T19:57:06Z
GHSA-xvmh-25jw-gmmm,Moodle affected by a code injection vulnerability,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CVE-2025-67847,CWE-94,Packagist,moodle/moodle,5.1.0-beta,5.1.1,2026-01-23T06:31:25Z,2026-01-26T17:41:32Z
GHSA-xwh2-742g-w3wp,Miniflux Media Proxy SSRF via /proxy endpoint allows access to internal network resources,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,CVE-2026-21885,CWE-918,Go,miniflux.app/v2,0,2.2.16,2026-01-07T19:22:14Z,2026-01-08T21:19:09Z
GHSA-xxjr-mmjv-4gpg,Lodash has Prototype Pollution Vulnerability in `_.unset` and `_.omit` functions,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,CVE-2025-13465,CWE-1321,npm,lodash,4.0.0,4.17.23,2026-01-21T23:01:22Z,2026-01-21T23:01:22Z
